date,open,high,low,close,volume
2008-02-11,0.577574,0.586971,0.570699,0.574595,503732000.000000
2008-02-12,0.583304,0.604161,0.580096,0.595910,609688000.000000
2008-02-13,0.600494,0.621122,0.594077,0.619288,742312000.000000
2008-02-14,0.601182,0.601640,0.516838,0.518213,2184296000.000000
2008-02-15,0.516150,0.530131,0.502169,0.510420,817364000.000000
2008-02-19,0.519817,0.520734,0.498502,0.502856,558608000.000000
2008-02-20,0.488188,0.506524,0.486125,0.499189,759016000.000000
2008-02-21,0.504231,0.506753,0.484979,0.487958,644272000.000000
2008-02-22,0.491855,0.512483,0.488188,0.511566,723052000.000000
2008-02-25,0.511108,0.517067,0.497814,0.511337,671784000.000000
2008-02-26,0.508357,0.523484,0.500564,0.515691,565420000.000000
2008-02-27,0.513170,0.527839,0.509962,0.523713,537816000.000000
2008-02-28,0.519129,0.520046,0.504002,0.504002,503608000.000000
2008-02-29,0.495751,0.502398,0.488188,0.490251,540576000.000000
2008-03-03,0.489563,0.493001,0.478103,0.484521,449028000.000000
2008-03-04,0.481312,0.482229,0.460914,0.479708,778888000.000000
2008-03-05,0.484291,0.496668,0.479249,0.485208,644656000.000000
2008-03-06,0.479249,0.482458,0.454038,0.454725,1075284000.000000
2008-03-07,0.446474,0.465727,0.435473,0.448079,767500000.000000
2008-03-10,0.442578,0.448078,0.421721,0.422408,776100000.000000
2008-03-11,0.435473,0.440744,0.418054,0.436390,857940000.000000
2008-03-12,0.440515,0.444411,0.420804,0.424471,743320000.000000
2008-03-13,0.417825,0.457934,0.415304,0.451517,1220528000.000000
2008-03-14,0.453808,0.454267,0.416679,0.419887,1154972000.000000
2008-03-17,0.401552,0.423555,0.396739,0.409344,800952000.000000
2008-03-18,0.418971,0.435473,0.407053,0.434785,1075256000.000000
2008-03-19,0.424701,0.430660,0.404760,0.404760,880476000.000000
2008-03-20,0.409574,0.425388,0.402239,0.424471,633460000.000000
2008-03-24,0.433868,0.461601,0.432264,0.459080,887440000.000000
2008-03-25,0.461143,0.474436,0.456788,0.465727,735388000.000000
2008-03-26,0.459538,0.462747,0.445787,0.450829,721652000.000000
2008-03-27,0.443953,0.456559,0.437077,0.444411,601308000.000000
2008-03-28,0.452433,0.462747,0.447849,0.451058,561788000.000000
2008-03-31,0.455871,0.464351,0.447849,0.453579,569992000.000000
2008-04-01,0.467102,0.482458,0.460455,0.481312,676872000.000000
2008-04-02,0.482687,0.482687,0.462976,0.466643,616536000.000000
2008-04-03,0.462747,0.463435,0.444411,0.457934,841984000.000000
2008-04-04,0.448766,0.451058,0.429285,0.430431,1535528000.000000
2008-04-07,0.440973,0.447391,0.437306,0.440744,729496000.000000
2008-04-08,0.435473,0.452433,0.435473,0.438223,639476000.000000
2008-04-09,0.443265,0.451516,0.439140,0.446933,675232000.000000
2008-04-10,0.451746,0.470082,0.442120,0.455642,1092184000.000000
2008-04-11,0.446933,0.449683,0.421950,0.424701,1106280000.000000
2008-04-14,0.423096,0.424013,0.407969,0.410490,780004000.000000
2008-04-15,0.412553,0.416908,0.403614,0.415303,439916000.000000
2008-04-16,0.431118,0.437306,0.423555,0.431806,646836000.000000
2008-04-17,0.411866,0.427451,0.411636,0.425847,596968000.000000
2008-04-18,0.438911,0.442807,0.429972,0.435931,573540000.000000
2008-04-21,0.432493,0.458392,0.432493,0.455413,679892000.000000
2008-04-22,0.447162,0.451975,0.437306,0.446933,587668000.000000
2008-04-23,0.453121,0.473519,0.447162,0.468477,1020496000.000000
2008-04-24,0.471227,0.473519,0.450371,0.457246,655764000.000000
2008-04-25,0.461601,0.462976,0.447162,0.461830,552208000.000000
2008-04-28,0.459768,0.466643,0.451746,0.453579,535700000.000000
2008-04-29,0.448537,0.468706,0.448537,0.462976,573408000.000000
2008-04-30,0.468477,0.476040,0.465268,0.470998,1068320000.000000
2008-05-01,0.476728,0.493918,0.474436,0.492772,1014624000.000000
2008-05-02,0.506294,0.516150,0.498731,0.516150,1131016000.000000
2008-05-05,0.512712,0.515004,0.502169,0.503315,943392000.000000
2008-05-06,0.501940,0.517525,0.494147,0.516379,729036000.000000
2008-05-07,0.517754,0.524630,0.500106,0.504461,715632000.000000
2008-05-08,0.508357,0.509962,0.481541,0.503086,1360000000.000000
2008-05-09,0.504461,0.537007,0.503544,0.516379,2030352000.000000
2008-05-12,0.523026,0.523026,0.496668,0.501711,1006652000.000000
2008-05-13,0.504232,0.504232,0.487730,0.491397,854108000.000000
2008-05-14,0.497585,0.518900,0.491397,0.505836,751148000.000000
2008-05-15,0.504690,0.547321,0.502398,0.545029,1165464000.000000
2008-05-16,0.554196,0.560614,0.541591,0.559468,1091556000.000000
2008-05-19,0.559697,0.580095,0.543882,0.547779,1158532000.000000
2008-05-20,0.532881,0.539069,0.527380,0.533569,771404000.000000
2008-05-21,0.534944,0.555572,0.528068,0.529214,1066660000.000000
2008-05-22,0.536777,0.546403,0.528297,0.542049,693108000.000000
2008-05-23,0.541132,0.545487,0.521880,0.529672,802672000.000000
2008-05-27,0.530589,0.536090,0.520505,0.535402,832856000.000000
2008-05-28,0.550071,0.551446,0.534256,0.540445,751736000.000000
2008-05-29,0.540674,0.541591,0.529214,0.539070,693460000.000000
2008-05-30,0.554426,0.567948,0.552821,0.566115,830244000.000000
2008-06-02,0.566115,0.572761,0.559926,0.568406,734660000.000000
2008-06-03,0.570240,0.571157,0.542508,0.549154,840696000.000000
2008-06-04,0.537007,0.556718,0.534027,0.555572,831724000.000000
2008-06-05,0.574824,0.581012,0.563135,0.569552,827860000.000000
2008-06-06,0.562677,0.563364,0.548237,0.551446,784876000.000000
2008-06-09,0.548237,0.555801,0.531964,0.542966,637916000.000000
2008-06-10,0.528297,0.528985,0.507440,0.510878,1225208000.000000
2008-06-11,0.510879,0.523255,0.486355,0.487042,999428000.000000
2008-06-12,0.498043,0.507669,0.485896,0.490021,825992000.000000
2008-06-13,0.490709,0.496439,0.473978,0.488417,705748000.000000
2008-06-16,0.483146,0.487730,0.477874,0.481770,630496000.000000
2008-06-17,0.488646,0.488875,0.468935,0.470081,687912000.000000
2008-06-18,0.465268,0.481312,0.448766,0.456330,1065272000.000000
2008-06-19,0.458851,0.465268,0.444182,0.455184,784928000.000000
2008-06-20,0.445099,0.457934,0.444870,0.452892,741008000.000000
2008-06-23,0.456330,0.456788,0.439598,0.443495,776616000.000000
2008-06-24,0.440974,0.468706,0.440974,0.458163,1078928000.000000
2008-06-25,0.465268,0.468706,0.453350,0.460684,900976000.000000
2008-06-26,0.446933,0.450370,0.437077,0.437077,845532000.000000
2008-06-27,0.438911,0.444411,0.428826,0.441890,584140000.000000
2008-06-30,0.436848,0.440744,0.426076,0.429055,653940000.000000
2008-07-01,0.424013,0.430201,0.416220,0.429743,881464000.000000
2008-07-02,0.427680,0.430431,0.412553,0.413241,763196000.000000
2008-07-03,0.297497,0.300935,0.284203,0.286266,2987520000.000000
2008-07-07,0.290621,0.292454,0.269535,0.277327,2202692000.000000
2008-07-08,0.279161,0.286037,0.270451,0.275723,1805288000.000000
2008-07-09,0.276411,0.280536,0.270910,0.270910,1413168000.000000
2008-07-10,0.272285,0.275494,0.265180,0.270222,1056992000.000000
2008-07-11,0.264722,0.274119,0.259450,0.267472,807760000.000000
2008-07-14,0.269535,0.271597,0.253491,0.255324,882316000.000000
2008-07-15,0.253033,0.263346,0.245240,0.258075,1122484000.000000
2008-07-16,0.258992,0.266326,0.251887,0.259450,1034392000.000000
2008-07-17,0.263576,0.263576,0.250282,0.260367,862080000.000000
2008-07-18,0.258533,0.266555,0.251199,0.264951,899720000.000000
2008-07-21,0.269076,0.272973,0.264263,0.266555,571636000.000000
2008-07-22,0.264034,0.265180,0.255783,0.260825,555924000.000000
2008-07-23,0.262659,0.271368,0.261513,0.268618,594876000.000000
2008-07-24,0.265868,0.268389,0.252116,0.252803,705628000.000000
2008-07-25,0.255325,0.265868,0.250053,0.264951,1039600000.000000
2008-07-28,0.261513,0.272973,0.260367,0.264263,734808000.000000
2008-07-29,0.264722,0.273660,0.261742,0.267014,764636000.000000
2008-07-30,0.272285,0.272744,0.257158,0.263117,588492000.000000
2008-07-31,0.262430,0.267930,0.259450,0.262200,487236000.000000
2008-08-01,0.255325,0.256241,0.245240,0.248449,881060000.000000
2008-08-04,0.248449,0.249824,0.241802,0.242490,522052000.000000
2008-08-05,0.247073,0.256471,0.244323,0.256471,685844000.000000
2008-08-06,0.257158,0.265638,0.248907,0.263346,814864000.000000
2008-08-07,0.261054,0.272743,0.256241,0.259221,819232000.000000
2008-08-08,0.261284,0.263576,0.251199,0.252116,853764000.000000
2008-08-11,0.253949,0.263576,0.253033,0.257387,1196436000.000000
2008-08-12,0.259450,0.260138,0.250053,0.253720,1410868000.000000
2008-08-13,0.273890,0.285120,0.267243,0.280995,2095260000.000000
2008-08-14,0.278932,0.309186,0.278932,0.297955,1635304000.000000
2008-08-15,0.303227,0.306665,0.294976,0.297038,777652000.000000
2008-08-18,0.299101,0.305748,0.295892,0.302997,893968000.000000
2008-08-19,0.296809,0.309415,0.296809,0.307581,1014140000.000000
2008-08-20,0.312165,0.323625,0.309873,0.322708,1143692000.000000
2008-08-21,0.316978,0.319499,0.305748,0.312165,1021560000.000000
2008-08-22,0.314457,0.318124,0.305289,0.311936,459264000.000000
2008-08-25,0.310102,0.317437,0.306435,0.307352,471600000.000000
2008-08-26,0.308957,0.309186,0.296809,0.300018,613112000.000000
2008-08-27,0.293142,0.305977,0.290391,0.302310,454620000.000000
2008-08-28,0.302768,0.305977,0.298184,0.301164,365192000.000000
2008-08-29,0.297038,0.297955,0.288787,0.289704,516004000.000000
2008-09-02,0.294517,0.297038,0.278473,0.282370,693928000.000000
2008-09-03,0.278473,0.279619,0.264722,0.267243,714856000.000000
2008-09-04,0.264263,0.267014,0.261971,0.263576,716128000.000000
2008-09-05,0.261284,0.268160,0.261054,0.267472,791100000.000000
2008-09-08,0.269993,0.269993,0.252116,0.256471,1314840000.000000
2008-09-09,0.255554,0.271139,0.246844,0.247761,1098296000.000000
2008-09-10,0.250741,0.255783,0.246386,0.247990,644284000.000000
2008-09-11,0.233780,0.241114,0.228279,0.236072,1066976000.000000
2008-09-12,0.234009,0.235614,0.220258,0.233551,1209200000.000000
2008-09-15,0.225300,0.228738,0.210402,0.213152,863984000.000000
2008-09-16,0.205589,0.221404,0.201693,0.219799,1240840000.000000
2008-09-17,0.214757,0.234239,0.212694,0.229196,1392580000.000000
2008-09-18,0.231947,0.261742,0.231488,0.249595,1611060000.000000
2008-09-19,0.261513,0.263576,0.249824,0.261513,1107344000.000000
2008-09-22,0.259450,0.267014,0.254637,0.256012,700072000.000000
2008-09-23,0.253949,0.263347,0.247761,0.248678,821468000.000000
2008-09-24,0.245469,0.262888,0.244094,0.257846,866036000.000000
2008-09-25,0.257846,0.269076,0.253491,0.262888,588328000.000000
2008-09-26,0.256471,0.269764,0.251657,0.267930,646852000.000000
2008-09-29,0.260825,0.264034,0.229196,0.231488,975240000.000000
2008-09-30,0.235155,0.247761,0.232634,0.245469,659044000.000000
2008-10-01,0.241802,0.246157,0.234239,0.238593,557208000.000000
2008-10-02,0.240198,0.240198,0.212694,0.213840,787728000.000000
2008-10-03,0.217278,0.223466,0.205589,0.206964,915828000.000000
2008-10-06,0.197109,0.197567,0.167542,0.179919,1677440000.000000
2008-10-07,0.186337,0.186795,0.164563,0.165938,1059984000.000000
2008-10-08,0.159979,0.179231,0.158375,0.169376,1219456000.000000
2008-10-09,0.175564,0.178085,0.156770,0.158604,909636000.000000
2008-10-10,0.144852,0.168001,0.143935,0.156083,1200252000.000000
2008-10-13,0.169376,0.184732,0.167313,0.184503,916536000.000000
2008-10-14,0.191379,0.192525,0.175335,0.180377,1209012000.000000
2008-10-15,0.179231,0.180148,0.160896,0.160896,854064000.000000
2008-10-16,0.165709,0.177398,0.158145,0.176481,1019820000.000000
2008-10-17,0.171439,0.185420,0.168230,0.175335,839416000.000000
2008-10-20,0.181294,0.182669,0.174418,0.178773,595764000.000000
2008-10-21,0.175335,0.177169,0.164104,0.165021,659116000.000000
2008-10-22,0.162729,0.169605,0.154478,0.158833,600996000.000000
2008-10-23,0.158375,0.162271,0.143477,0.149894,832192000.000000
2008-10-24,0.137518,0.159291,0.136830,0.151499,798336000.000000
2008-10-27,0.150582,0.169147,0.145769,0.159750,698936000.000000
2008-10-28,0.168230,0.184045,0.165251,0.183815,849920000.000000
2008-10-29,0.182669,0.201693,0.181753,0.189774,977284000.000000
2008-10-30,0.200547,0.201693,0.185649,0.197796,657176000.000000
2008-10-31,0.191608,0.204672,0.191150,0.200776,608672000.000000
2008-11-03,0.205131,0.208798,0.190233,0.193442,723924000.000000
2008-11-04,0.200088,0.205818,0.194817,0.205818,619560000.000000
2008-11-05,0.198255,0.203985,0.195046,0.195046,787620000.000000
2008-11-06,0.183586,0.190462,0.174189,0.174648,797936000.000000
2008-11-07,0.198942,0.207881,0.185649,0.199859,1132068000.000000
2008-11-10,0.207423,0.208569,0.182669,0.187024,576396000.000000
2008-11-11,0.184274,0.185649,0.176939,0.178773,576484000.000000
2008-11-12,0.173272,0.177398,0.166167,0.168230,646092000.000000
2008-11-13,0.160437,0.182211,0.157229,0.181982,797228000.000000
2008-11-14,0.174647,0.175564,0.163646,0.164334,741024000.000000
2008-11-17,0.162729,0.167084,0.159291,0.160896,388224000.000000
2008-11-18,0.164104,0.165021,0.150353,0.155624,564488000.000000
2008-11-19,0.154249,0.158145,0.142102,0.142789,500220000.000000
2008-11-20,0.141643,0.148748,0.133621,0.135226,847036000.000000
2008-11-21,0.139581,0.146227,0.131788,0.146227,599064000.000000
2008-11-24,0.155166,0.157687,0.146686,0.155853,600308000.000000
2008-11-25,0.162729,0.163188,0.155624,0.160208,528256000.000000
2008-11-26,0.157458,0.174877,0.156541,0.174418,600792000.000000
2008-11-28,0.171668,0.174189,0.168918,0.171210,175248000.000000
2008-12-01,0.164334,0.165938,0.156312,0.156541,547112000.000000
2008-12-02,0.159521,0.167313,0.157458,0.165250,479988000.000000
2008-12-03,0.158833,0.173960,0.157458,0.173731,584632000.000000
2008-12-04,0.170293,0.178773,0.158375,0.162271,466292000.000000
2008-12-05,0.157229,0.169376,0.154478,0.168688,438484000.000000
2008-12-08,0.171897,0.175335,0.159291,0.163188,707992000.000000
2008-12-09,0.161125,0.185420,0.159291,0.179002,829760000.000000
2008-12-10,0.182440,0.200547,0.179461,0.195963,961124000.000000
2008-12-11,0.194817,0.201693,0.185420,0.187712,582700000.000000
2008-12-12,0.182211,0.198255,0.178544,0.197109,679268000.000000
2008-12-15,0.198255,0.199401,0.184503,0.190691,476996000.000000
2008-12-16,0.192525,0.203985,0.190691,0.203526,521940000.000000
2008-12-17,0.199859,0.216590,0.197109,0.213611,674180000.000000
2008-12-18,0.212236,0.212923,0.191379,0.193900,550808000.000000
2008-12-19,0.196421,0.203985,0.194588,0.195275,593120000.000000
2008-12-22,0.198255,0.198713,0.176710,0.183815,522464000.000000
2008-12-23,0.184961,0.188858,0.178544,0.181294,377452000.000000
2008-12-24,0.177627,0.181982,0.173272,0.176939,146616000.000000
2008-12-26,0.176939,0.179231,0.167313,0.172126,226156000.000000
2008-12-29,0.174418,0.177627,0.163188,0.177627,460168000.000000
2008-12-30,0.179919,0.186566,0.175794,0.183815,409860000.000000
2008-12-31,0.181523,0.189545,0.178315,0.184961,441580000.000000
2009-01-02,0.184961,0.201005,0.184274,0.199630,497124000.000000
2009-01-05,0.197338,0.207881,0.195963,0.203297,705736000.000000
2009-01-06,0.209256,0.216132,0.204672,0.210173,657904000.000000
2009-01-07,0.205360,0.205360,0.190462,0.197567,870096000.000000
2009-01-08,0.195046,0.195046,0.180607,0.192525,1014496000.000000
2009-01-09,0.192525,0.192525,0.181294,0.181753,761352000.000000
2009-01-12,0.181753,0.182669,0.171897,0.174418,645532000.000000
2009-01-13,0.168459,0.181982,0.165250,0.175335,1824424000.000000
2009-01-14,0.169147,0.171210,0.165021,0.167542,974908000.000000
2009-01-15,0.168459,0.176252,0.165021,0.173502,998204000.000000
2009-01-16,0.178315,0.184732,0.172585,0.183128,831324000.000000
2009-01-20,0.182669,0.183357,0.163875,0.165250,705788000.000000
2009-01-21,0.168459,0.174418,0.162271,0.173272,648472000.000000
2009-01-22,0.167772,0.174648,0.163875,0.170064,547656000.000000
2009-01-23,0.165250,0.181982,0.165021,0.176710,633616000.000000
2009-01-26,0.177627,0.187941,0.174647,0.182669,581748000.000000
2009-01-27,0.185649,0.194817,0.184961,0.193442,725300000.000000
2009-01-28,0.200317,0.204672,0.193900,0.201463,723752000.000000
2009-01-29,0.194817,0.197109,0.188858,0.189774,413128000.000000
2009-01-30,0.188399,0.193442,0.179919,0.182211,506760000.000000
2009-02-02,0.179461,0.194129,0.178544,0.192066,577992000.000000
2009-02-03,0.192525,0.195963,0.187253,0.194358,396948000.000000
2009-02-04,0.194817,0.209715,0.194817,0.199859,779232000.000000
2009-02-05,0.194588,0.216820,0.192525,0.214528,919192000.000000
2009-02-06,0.215215,0.227592,0.211548,0.226217,1157880000.000000
2009-02-09,0.225300,0.228509,0.217049,0.223237,716128000.000000
2009-02-10,0.223008,0.225987,0.209485,0.213611,1129664000.000000
2009-02-11,0.196650,0.203755,0.180148,0.186795,1983400000.000000
2009-02-12,0.182669,0.191837,0.180148,0.190691,1024020000.000000
2009-02-13,0.186337,0.192754,0.184961,0.190462,764304000.000000
2009-02-17,0.183357,0.187712,0.178773,0.179461,779576000.000000
2009-02-18,0.179461,0.190233,0.179231,0.184274,646252000.000000
2009-02-19,0.187941,0.189545,0.170064,0.170064,743988000.000000
2009-02-20,0.167772,0.177169,0.166167,0.174418,770056000.000000
2009-02-23,0.177398,0.178315,0.165250,0.166396,679548000.000000
2009-02-24,0.167313,0.181523,0.167084,0.181294,659524000.000000
2009-02-25,0.180836,0.188858,0.174648,0.183357,702360000.000000
2009-02-26,0.189774,0.195734,0.187024,0.189316,1117556000.000000
2009-02-27,0.184503,0.194129,0.183128,0.189774,755444000.000000
2009-03-02,0.185191,0.189087,0.173043,0.173731,700064000.000000
2009-03-03,0.176939,0.187482,0.171210,0.180607,1041372000.000000
2009-03-04,0.185420,0.199401,0.183815,0.193900,1108668000.000000
2009-03-05,0.191150,0.198942,0.188399,0.189316,955252000.000000
2009-03-06,0.189316,0.199172,0.186795,0.192296,974756000.000000
2009-03-09,0.190920,0.205360,0.189774,0.190233,682768000.000000
2009-03-10,0.197109,0.211090,0.195275,0.207423,1254800000.000000
2009-03-11,0.207423,0.271597,0.203985,0.213152,864916000.000000
2009-03-12,0.212465,0.228050,0.209715,0.225758,1604604000.000000
2009-03-13,0.222549,0.227821,0.218882,0.224612,1195156000.000000
2009-03-16,0.226904,0.227133,0.214069,0.215903,699344000.000000
2009-03-17,0.216590,0.227133,0.213840,0.226675,1005384000.000000
2009-03-18,0.223237,0.240427,0.223008,0.233780,1359560000.000000
2009-03-19,0.235384,0.235384,0.229425,0.231030,822648000.000000
2009-03-20,0.234468,0.234697,0.212465,0.218424,1093672000.000000
2009-03-23,0.225300,0.234697,0.220258,0.234239,816048000.000000
2009-03-24,0.228509,0.230571,0.223008,0.224154,1114868000.000000
2009-03-25,0.231030,0.238364,0.219112,0.227821,1243852000.000000
2009-03-26,0.231488,0.242489,0.228967,0.242031,1333664000.000000
2009-03-27,0.239510,0.245469,0.236072,0.239739,731892000.000000
2009-03-30,0.230571,0.233551,0.221174,0.224383,780052000.000000
2009-03-31,0.227821,0.231488,0.224383,0.225987,805272000.000000
2009-04-01,0.223237,0.233780,0.214757,0.231717,887920000.000000
2009-04-02,0.240427,0.246844,0.236989,0.242490,1002860000.000000
2009-04-03,0.242719,0.260138,0.238593,0.259450,1003208000.000000
2009-04-06,0.255095,0.262430,0.251657,0.260138,887288000.000000
2009-04-07,0.255095,0.257846,0.249595,0.251199,607804000.000000
2009-04-08,0.253949,0.262201,0.251887,0.261513,731652000.000000
2009-04-09,0.268159,0.276869,0.266097,0.275952,904412000.000000
2009-04-13,0.272514,0.272744,0.261055,0.267014,767628000.000000
2009-04-14,0.263346,0.275035,0.262200,0.268618,711960000.000000
2009-04-15,0.259221,0.262200,0.250053,0.261054,1045368000.000000
2009-04-16,0.265868,0.270910,0.255783,0.267701,1038772000.000000
2009-04-17,0.267701,0.272056,0.261284,0.269535,695764000.000000
2009-04-20,0.259221,0.261513,0.251887,0.253262,590660000.000000
2009-04-21,0.249824,0.263117,0.246157,0.252574,932184000.000000
2009-04-22,0.250282,0.270681,0.246157,0.260138,916404000.000000
2009-04-23,0.262659,0.264951,0.247990,0.256012,753952000.000000
2009-04-24,0.258533,0.263805,0.252345,0.261971,759508000.000000
2009-04-27,0.258533,0.265868,0.250970,0.252574,787024000.000000
2009-04-28,0.249365,0.258533,0.247073,0.253262,634392000.000000
2009-04-29,0.254408,0.255554,0.246386,0.249366,859668000.000000
2009-04-30,0.254179,0.270452,0.252116,0.263117,1110276000.000000
2009-05-01,0.262430,0.273660,0.262200,0.267472,840548000.000000
2009-05-04,0.272056,0.283974,0.268389,0.281911,927704000.000000
2009-05-05,0.275723,0.277557,0.264722,0.270451,837076000.000000
2009-05-06,0.273431,0.275952,0.259679,0.264951,935088000.000000
2009-05-07,0.270910,0.270910,0.242489,0.245927,1289196000.000000
2009-05-08,0.240656,0.240656,0.208798,0.212006,2930564000.000000
2009-05-11,0.208569,0.221404,0.206735,0.216132,1038596000.000000
2009-05-12,0.220945,0.220945,0.201693,0.205818,1201384000.000000
2009-05-13,0.204443,0.205589,0.190920,0.192525,1305608000.000000
2009-05-14,0.192296,0.199401,0.190920,0.195275,1017864000.000000
2009-05-15,0.196650,0.207193,0.194358,0.200317,780308000.000000
2009-05-18,0.205360,0.213840,0.204901,0.212465,938320000.000000
2009-05-19,0.213840,0.219112,0.210402,0.216590,859768000.000000
2009-05-20,0.220487,0.234926,0.219570,0.223008,1309436000.000000
2009-05-21,0.220258,0.224612,0.215444,0.221633,965600000.000000
2009-05-22,0.221633,0.228279,0.217507,0.225071,718260000.000000
2009-05-26,0.223008,0.239052,0.220716,0.237218,865540000.000000
2009-05-27,0.236072,0.244782,0.233780,0.237677,814152000.000000
2009-05-28,0.241344,0.242948,0.230571,0.240885,995288000.000000
2009-05-29,0.241114,0.241573,0.230801,0.239052,834232000.000000
2009-06-01,0.241802,0.252116,0.240885,0.250741,1022764000.000000
2009-06-02,0.250741,0.256241,0.244094,0.248678,907984000.000000
2009-06-03,0.245469,0.246386,0.234926,0.240885,735688000.000000
2009-06-04,0.241573,0.250053,0.241344,0.249595,673180000.000000
2009-06-05,0.254179,0.254179,0.245240,0.248219,559992000.000000
2009-06-08,0.246386,0.250282,0.240656,0.246844,473948000.000000
2009-06-09,0.250282,0.263117,0.248449,0.260367,725032000.000000
2009-06-10,0.261742,0.270222,0.256012,0.268618,833320000.000000
2009-06-11,0.269305,0.279619,0.263576,0.265180,835156000.000000
2009-06-12,0.261284,0.264722,0.255325,0.263805,595000000.000000
2009-06-15,0.258992,0.262430,0.254866,0.259450,445164000.000000
2009-06-16,0.259450,0.262659,0.248678,0.252345,594912000.000000
2009-06-17,0.256241,0.261054,0.246386,0.258533,799016000.000000
2009-06-18,0.257617,0.262430,0.250741,0.253491,566376000.000000
2009-06-19,0.256012,0.262659,0.252803,0.256241,747564000.000000
2009-06-22,0.257158,0.257158,0.240885,0.241802,574864000.000000
2009-06-23,0.244094,0.244552,0.231259,0.240656,589764000.000000
2009-06-24,0.243636,0.254408,0.243636,0.248678,515096000.000000
2009-06-25,0.246386,0.262200,0.243865,0.261742,870444000.000000
2009-06-26,0.260596,0.266097,0.258304,0.265180,513956000.000000
2009-06-29,0.265867,0.269993,0.262430,0.265180,510056000.000000
2009-06-30,0.264263,0.267930,0.253949,0.258763,589844000.000000
2009-07-01,0.260367,0.263346,0.255554,0.259908,696420000.000000
2009-07-02,0.251428,0.254637,0.246386,0.249824,552312000.000000
2009-07-06,0.249595,0.249824,0.237676,0.241802,752456000.000000
2009-07-07,0.242719,0.244094,0.230571,0.231259,1072996000.000000
2009-07-08,0.232634,0.233322,0.222549,0.231717,1205860000.000000
2009-07-09,0.235614,0.240656,0.234926,0.236760,714564000.000000
2009-07-10,0.236760,0.239281,0.231717,0.237677,520008000.000000
2009-07-13,0.242490,0.242490,0.228050,0.240427,556012000.000000
2009-07-14,0.242260,0.246386,0.239510,0.245469,452568000.000000
2009-07-15,0.254408,0.260596,0.252116,0.255554,1022808000.000000
2009-07-16,0.258304,0.269764,0.256929,0.268847,952076000.000000
2009-07-17,0.268847,0.277557,0.266097,0.276640,850356000.000000
2009-07-20,0.278932,0.283057,0.275265,0.280078,782756000.000000
2009-07-21,0.279390,0.280536,0.267930,0.274348,941296000.000000
2009-07-22,0.268847,0.283745,0.267014,0.281224,600908000.000000
2009-07-23,0.281682,0.298872,0.278703,0.297955,1046120000.000000
2009-07-24,0.288787,0.297955,0.286954,0.297038,650592000.000000
2009-07-27,0.294288,0.302768,0.291538,0.298413,677484000.000000
2009-07-28,0.296351,0.302081,0.293829,0.298872,563180000.000000
2009-07-29,0.295434,0.297267,0.289933,0.292913,373972000.000000
2009-07-30,0.297955,0.301851,0.292684,0.295205,468444000.000000
2009-07-31,0.295205,0.300476,0.288329,0.296351,541560000.000000
2009-08-03,0.303456,0.307810,0.297726,0.304372,471900000.000000
2009-08-04,0.299101,0.311707,0.298643,0.306435,695380000.000000
2009-08-05,0.304602,0.309415,0.300935,0.307123,610768000.000000
2009-08-06,0.308269,0.313770,0.298872,0.300705,957588000.000000
2009-08-07,0.316978,0.326146,0.309873,0.314228,1401872000.000000
2009-08-10,0.316520,0.321104,0.302081,0.303914,693312000.000000
2009-08-11,0.301851,0.306435,0.295205,0.296809,481884000.000000
2009-08-12,0.297038,0.311019,0.296809,0.307810,634940000.000000
2009-08-13,0.310102,0.318124,0.304602,0.316978,564028000.000000
2009-08-14,0.316520,0.316978,0.303456,0.307581,427148000.000000
2009-08-17,0.298184,0.299101,0.291537,0.294746,465032000.000000
2009-08-18,0.294746,0.308956,0.294517,0.305518,636200000.000000
2009-08-19,0.300935,0.303914,0.297955,0.302081,552996000.000000
2009-08-20,0.300705,0.315374,0.300018,0.313999,819840000.000000
2009-08-21,0.316520,0.319729,0.310103,0.319270,607324000.000000
2009-08-24,0.317437,0.320875,0.308498,0.310332,461456000.000000
2009-08-25,0.311936,0.316291,0.306665,0.313082,444088000.000000
2009-08-26,0.312394,0.317437,0.311248,0.316749,434308000.000000
2009-08-27,0.318124,0.322479,0.314686,0.321104,551072000.000000
2009-08-28,0.329813,0.344482,0.329355,0.337606,883992000.000000
2009-08-31,0.333710,0.335314,0.328438,0.332793,431796000.000000
2009-09-01,0.332564,0.341961,0.319729,0.321562,736856000.000000
2009-09-02,0.322021,0.329355,0.320187,0.326146,404656000.000000
2009-09-03,0.326146,0.334397,0.325229,0.333939,534020000.000000
2009-09-04,0.332564,0.348607,0.332564,0.346316,513048000.000000
2009-09-08,0.348837,0.355942,0.346086,0.355942,549712000.000000
2009-09-09,0.355254,0.366485,0.350212,0.365797,571684000.000000
2009-09-10,0.366943,0.377944,0.362818,0.377486,607952000.000000
2009-09-11,0.376569,0.377945,0.371298,0.374048,712732000.000000
2009-09-14,0.368548,0.371527,0.364651,0.367860,490516000.000000
2009-09-15,0.371298,0.380007,0.367860,0.375423,546136000.000000
2009-09-16,0.374507,0.375194,0.359838,0.365339,707064000.000000
2009-09-17,0.364422,0.364422,0.343107,0.349295,923096000.000000
2009-09-18,0.352733,0.355254,0.346086,0.348837,604740000.000000
2009-09-21,0.344711,0.353191,0.341732,0.347232,588776000.000000
2009-09-22,0.349754,0.351816,0.345170,0.347920,361388000.000000
